seqnames	start	end	width	strand	logFC	logCPM	F	PValue	FDR	gene_id
223497	9	9161401	9161550	150	*	2.71908615186521	1.26047746852922	28.4583233354398	2.8165467364521e-07	7.16403290608269e-06	ENSACLG00000013033
80291	16	16493851	16494000	150	*	4.91786113547682	-0.417414519555293	28.4171201036389	2.85537977625721e-07	7.2450371660408e-06	ENSACLG00000004561
154714	3	40651	40800	150	*	2.88771356850573	1.43333049616767	27.4979664708704	4.33042248010305e-07	1.02160141720785e-05	ENSACLG00000004831
223498	9	9161551	9161700	150	*	2.64087445381813	1.34299591602823	27.4707108275742	4.38384003663948e-07	1.03203961216978e-05	ENSACLG00000013033
214593	8	1329601	1329750	150	*	3.1277763543758	0.614943300462789	27.0241140971917	5.35299979707817e-07	1.21922231460537e-05	ENSACLG00000018243
134314	22	13351	13500	150	*	3.57643263733977	0.430122126429092	26.4542947500096	6.90766091678232e-07	1.49733784902623e-05	ENSACLG00000009917
134322	22	14551	14700	150	*	2.91352682205762	1.03102431508515	26.3539132568603	7.24938388132004e-07	1.55580083486972e-05	ENSACLG00000009917
134316	22	13651	13800	150	*	3.51278748258149	0.386081794009363	26.2655809093466	7.52245991671297e-07	1.60485161523597e-05	ENSACLG00000009917
223491	9	9160501	9160650	150	*	2.9040948299498	1.01008081799265	26.2452582375212	7.61313678277074e-07	1.62047649395186e-05	ENSACLG00000013033
45103	13	706801	706950	150	*	3.83574246831409	0.100492617788544	25.9030690854303	8.84992979618777e-07	1.83786907899306e-05	ENSACLG00000012230
128181	20	14444101	14444250	150	*	2.95211732483502	0.916209288312586	25.7518347626698	9.52525021452358e-07	1.95319594525755e-05	ENSACLG00000005383
134320	22	14251	14400	150	*	2.77918415557768	0.960346989475142	25.4919174216911	1.07168379131939e-06	2.15191349751397e-05	ENSACLG00000009917
223496	9	9161251	9161400	150	*	2.67209679783756	1.00298209266554	25.4194415050525	1.10769557681299e-06	2.21160711669235e-05	ENSACLG00000013033
226240	9	17870251	17870400	150	*	3.45361502041133	0.826801748890723	25.3060375165606	1.16273689330182e-06	2.29801585825806e-05	ENSACLG00000027005
214594	8	1329751	1329900	150	*	2.48344097189116	1.17841220889575	25.023231323809	1.32684982987067e-06	2.5625528696904e-05	ENSACLG00000018243
73271	15	27613351	27613500	150	*	3.69455540465643	0.010540140431414	24.9477932565567	1.36672958899315e-06	2.62618851481695e-05	ENSACLG00000017732
154937	3	701251	701400	150	*	3.75584094318196	0.161149896831939	24.7941419375673	1.4684638344428e-06	2.789670965172e-05	ENSACLG00000006190
54152	13	29971951	29972100	150	*	3.67145580969089	0.0827097295022283	24.5349483547902	1.65085372869893e-06	3.07327088844799e-05	ENSACLG00000003473
54161	13	29974051	29974200	150	*	4.00029216025005	-0.21744922228918	24.4436016700815	1.71859355989427e-06	3.17838747194207e-05	ENSACLG00000003473
223480	9	9158851	9159000	150	*	3.07876642071288	0.526933656307272	24.0161298034029	2.10039643325892e-06	3.75709654498716e-05	ENSACLG00000013033
134315	22	13501	13650	150	*	2.85372624371256	0.681041566262939	23.8050333225354	2.31572949346701e-06	4.07040832066646e-05	ENSACLG00000009917
231092	LS419949.1	16501	16650	150	*	3.92317283213935	-0.463363281948828	23.746920118008	2.36500709007022e-06	4.14407415370532e-05	ENSACLG00000027457
214583	8	1328101	1328250	150	*	2.46429941100915	1.07377246888662	23.4278359959613	2.75569862605461e-06	4.70389737853737e-05	ENSACLG00000018243
223478	9	9158551	9158700	150	*	2.49544824925868	1.31812923695158	23.3629394740987	2.83929245866978e-06	4.82414675605431e-05	ENSACLG00000013033
223492	9	9160651	9160800	150	*	3.42316356382449	0.376977938199568	23.1548540259282	3.11712512467928e-06	5.21305461995813e-05	ENSACLG00000013033
80290	16	16493701	16493850	150	*	4.56639563317949	-0.702367550182018	22.8907712737811	3.51753844452392e-06	5.76917235532325e-05	ENSACLG00000004561
231093	LS419949.1	19351	19500	150	*	3.92483481500544	-0.37620690784581	22.6517774273779	3.92240943961348e-06	6.29650223084842e-05	ENSACLG00000027457
223487	9	9159901	9160050	150	*	3.57512029838729	0.0229437759637286	22.6147992189778	3.99459869869624e-06	6.38975466053025e-05	ENSACLG00000013033
154951	3	705751	705900	150	*	4.62817664262951	-0.627802037771019	22.274964359221	4.6790717418738e-06	7.25864704574115e-05	ENSACLG00000006196
226238	9	17869951	17870100	150	*	3.99557319382971	0.209909300283274	22.147749726944	4.95537525268976e-06	7.60102609596058e-05	ENSACLG00000027005
223483	9	9159301	9159450	150	*	2.21960752470825	1.46543411533256	21.6386151646676	6.31101793583522e-06	9.2677865701785e-05	ENSACLG00000013033
54164	13	29974501	29974650	150	*	4.48543428155167	-0.542623046205301	21.5655355167915	6.50782205564599e-06	9.51508621593305e-05	ENSACLG00000003473
154934	3	700501	700650	150	*	3.62627791121473	-0.0210662368351191	21.5630958564735	6.52122785992835e-06	9.52834926727134e-05	ENSACLG00000006187
134317	22	13801	13950	150	*	2.84031244110687	0.584468666154127	20.9089802669198	8.86752436884892e-06	0.000122639655262318	ENSACLG00000009917
14227	10	11305801	11305950	150	*	3.83718781687682	0.628477289694205	20.5805608275535	1.03020833098804e-05	0.000138566797029287	ENSACLG00000010311
231090	LS419949.1	15301	15450	150	*	3.72807346396978	-0.532519226850844	20.5274879737042	1.05626600967352e-05	0.00014137998043459	ENSACLG00000027457
223479	9	9158701	9158850	150	*	2.82041842444218	0.624060302973381	20.0794333062621	1.30893407658622e-05	0.000168656958347557	ENSACLG00000013033
54157	13	29972851	29973000	150	*	3.69244401491715	-0.596611742216297	20.0303398948562	1.33451643371709e-05	0.000171275414904878	ENSACLG00000003473
134319	22	14101	14250	150	*	2.50373336352187	0.602703591547424	19.8977361855155	1.42660200168682e-05	0.000180745664842927	ENSACLG00000009917
150412	23	20613301	20613450	150	*	3.73319131286994	-0.678032451904121	19.8196950450879	1.47377964241801e-05	0.000185614010342194	ENSACLG00000008394
223484	9	9159451	9159600	150	*	2.38137100509798	0.905936499225649	19.3874950109443	1.81541793251051e-05	0.000219594003839405	ENSACLG00000013033
223477	9	9158401	9158550	150	*	1.96894070871428	1.65279469034715	19.1332367029973	2.04778161175819e-05	0.00024276307819689	ENSACLG00000013033
158637	3	16219051	16219200	150	*	3.74367910022636	0.408956098173794	19.078800047728	2.09293766707287e-05	0.000247240027210358	ENSACLG00000004796
54156	13	29972701	29972850	150	*	3.64568889276844	-0.335765991104084	18.9384684482256	2.23695523683079e-05	0.000261090683481612	ENSACLG00000003473
214585	8	1328401	1328550	150	*	2.97705181926884	0.333807536185254	18.6857190941752	2.5296567061711e-05	0.000288509169570308	ENSACLG00000018243
223485	9	9159601	9159750	150	*	3.03478231184596	0.144068485287999	18.412783421499	2.87830869027631e-05	0.000320107808624917	ENSACLG00000013033
154953	3	706351	706500	150	*	2.54025380632744	1.01920169238933	18.3899235637986	2.91536737298395e-05	0.000323544332999291	ENSACLG00000006198
150413	23	20613451	20613600	150	*	4.24674271015046	-0.794039318471982	18.10588057988	3.32960270614407e-05	0.00036058294792544	ENSACLG00000008394
223845	9	10826401	10826550	150	*	3.05338917353009	0.122169954798584	18.0401979436673	3.43847586491908e-05	0.000369816039338468	ENSACLG00000015944
89019	17	20053201	20053350	150	*	2.86080529882309	0.259698614762848	17.931693753573	3.62375739104488e-05	0.000385503479681142	ENSACLG00000013651
223495	9	9161101	9161250	150	*	2.30027052229114	0.949231952156558	17.8409749778866	3.78884977316281e-05	0.000399775137991943	ENSACLG00000013033
226241	9	17870401	17870550	150	*	2.70886187948363	0.724585796907602	17.6442234328586	4.16017631411967e-05	0.000431720779537272	ENSACLG00000027005
226242	9	17870551	17870700	150	*	2.19779639986439	1.58108120466622	17.6318912442448	4.18803665526959e-05	0.000434046887176653	ENSACLG00000027005
54154	13	29972251	29972400	150	*	2.97858234822039	-0.199265093180908	17.5746755746523	4.29723146197321e-05	0.000443059513954864	ENSACLG00000003473
54155	13	29972401	29972550	150	*	2.80987279702422	-0.00453155474182728	17.5201706114977	4.41376062613775e-05	0.0004530130888983	ENSACLG00000003473
50213	13	15007051	15007200	150	*	3.585461698921	-0.449573379332027	17.4049170585428	4.65368629972868e-05	0.000472976089374201	ENSACLG00000011485
128185	20	14445001	14445150	150	*	2.16674158932072	1.06983927307883	17.3088480788656	4.89014433780563e-05	0.000492504350313034	ENSACLG00000005392
103986	18	30028351	30028500	150	*	1.6902266559687	2.00966087425108	17.2203420412009	5.10226636707723e-05	0.000509626966633901	ENSACLG00000022324
154716	3	41251	41400	150	*	2.21714756139446	1.30056699350828	17.2160030577213	5.11322045402973e-05	0.000510368242891577	ENSACLG00000004881
45083	13	687001	687150	150	*	3.20309211912604	0.0632922920415788	17.1889525327399	5.16650265127362e-05	0.000514553390720856	ENSACLG00000012208
89011	17	20052001	20052150	150	*	2.79424746153035	0.154523150161266	17.1203368067671	5.34790784434298e-05	0.000528363329265562	ENSACLG00000013651
80292	16	16494151	16494300	150	*	3.48264382801766	-0.794921286375949	17.0684869288309	5.46983846468435e-05	0.000537926789967881	ENSACLG00000004561
223503	9	9162301	9162450	150	*	2.16347850054707	0.94063323685759	17.0495909983343	5.53934198533835e-05	0.000543490328797471	ENSACLG00000013033
134325	22	15001	15150	150	*	2.19358565871877	0.921686055085306	16.8676062471331	6.04685816286371e-05	0.000584102569417643	ENSACLG00000009917
150411	23	20613151	20613300	150	*	3.48264382801766	-0.624862595181222	16.7308451203223	6.43779847121503e-05	0.000613846726481509	ENSACLG00000008394
45064	13	684151	684300	150	*	2.78914192441394	0.3438934479489	16.6282861471656	6.77990584814242e-05	0.000640626829645563	ENSACLG00000012208
223486	9	9159751	9159900	150	*	3.6003758803136	-0.0290949183663067	16.5287457506089	7.09882428746003e-05	0.000665052291740572	ENSACLG00000013033
45056	13	682951	683100	150	*	3.45309059107785	-0.361008045048485	16.2659099730281	8.06120986222052e-05	0.000736979405306888	ENSACLG00000012208
106365	19	4793701	4793850	150	*	4.07950137007487	-0.787617417838759	16.2583199996227	8.09768827052498e-05	0.000739872751074125	ENSACLG00000015075
160347	3	25547701	25547850	150	*	3.44151058267217	-0.506933330542683	16.1549442911858	8.50662109287991e-05	0.000770250898424511	ENSACLG00000019189
160346	3	25547551	25547700	150	*	3.43845248894416	-0.475270290737718	16.062246136824	8.89792698290664e-05	0.000799109136141549	ENSACLG00000019189
231091	LS419949.1	15601	15750	150	*	3.0659613459938	-0.475602950859088	16.0276417997276	9.05618391693847e-05	0.000810487963866841	ENSACLG00000027457
103998	18	30030151	30030300	150	*	1.78782098468104	1.54541493034125	15.993826300449	9.22695324250291e-05	0.000822903683641532	ENSACLG00000022324
20626	11	4019101	4019250	150	*	2.60639742075731	-0.0462831648632524	15.8213326279265	0.000100269879257359	0.000880864392101718	ENSACLG00000007610
197271	7	5251801	5251950	150	*	2.7179151522618	-0.0537178353271092	15.8100029757925	0.00010078985701519	0.000884591911607461	ENSACLG00000007511
54163	13	29974351	29974500	150	*	3.08860802026146	-0.407249346766527	15.7931993242022	0.000101483836899706	0.000889433204552125	ENSACLG00000003473
50226	13	15013351	15013500	150	*	3.39708604644578	-0.436604500827061	15.6122502274324	0.000110742928600762	0.00095380282013096	ENSACLG00000011498
54166	13	29974951	29975100	150	*	3.38805980172716	-0.772177514862205	15.5396573728586	0.000114735863140888	0.000981210234995239	ENSACLG00000003473
231094	LS419949.1	20251	20400	150	*	3.3736097060831	-0.685828821177703	15.4940585461239	0.000117317103140319	0.000999181567654463	ENSACLG00000027457
54160	13	29973901	29974050	150	*	3.05421719202953	-0.459707978861724	15.4808666854419	0.000118154775231509	0.00100468720003551	ENSACLG00000003473
223499	9	9161701	9161850	150	*	2.19260879333794	0.934240223350127	15.4767334803839	0.000118648429431776	0.00100773565735562	ENSACLG00000013033
223493	9	9160801	9160950	150	*	3.49545583792375	-0.139770896461269	15.1878228657136	0.000136242646686906	0.00112617835590388	ENSACLG00000013033
54158	13	29973451	29973600	150	*	3.98051201405262	-0.811062489966687	15.0815573128408	0.000143597940146392	0.00117545991884839	ENSACLG00000003473
223500	9	9161851	9162000	150	*	2.83145568567214	0.0269727091838167	15.0556241152909	0.000145533815483531	0.0011886547141383	ENSACLG00000013033
223842	9	10825951	10826100	150	*	1.63203620125992	1.87642139822516	14.9200454256824	0.000155737489446729	0.00125587622154657	ENSACLG00000015944
50216	13	15009451	15009600	150	*	3.34528412401827	-0.512070253573524	14.8836930259889	0.000158097455591512	0.00127132441520987	ENSACLG00000011498
45060	13	683551	683700	150	*	2.44976973405818	0.262416146108875	14.7836947644927	0.000166436198307006	0.00132446497962858	ENSACLG00000012208
134327	22	17401	17550	150	*	2.98741002302305	-0.576823780776722	14.712645901394	0.000172063093350659	0.00135964723388205	ENSACLG00000009917
131574	20	26412001	26412150	150	*	2.48843883307742	0.0178488718744249	14.6289290190358	0.000179536053740028	0.00140539096208728	ENSACLG00000025522
154954	3	706501	706650	150	*	1.63024581361906	2.46015190482641	14.5698087705506	0.000184918572600008	0.00143880330556641	ENSACLG00000006198
89028	17	20054551	20054700	150	*	2.6328512881598	0.150501025536313	14.538051650846	0.000187664297689485	0.0014561968353577	ENSACLG00000013651
19666	10	31650301	31650450	150	*	3.27581821642594	-0.746303858368636	14.458419594067	0.000194817637169399	0.00150167245899509	ENSACLG00000025976
33327	12	4055551	4055700	150	*	3.29607448021649	-0.644792488804974	14.4078320765892	0.000199721143248602	0.00153171545407908	ENSACLG00000000515
45068	13	684751	684900	150	*	2.94564896045258	-0.501637213771167	14.2780682584571	0.000213047453819765	0.0016128253915202	ENSACLG00000012208
154711	3	40201	40350	150	*	2.73798575415439	0.05856456506515	14.219125703734	0.000219635759385015	0.00165241864500964	ENSACLG00000004831
54150	13	29970301	29970450	150	*	3.29607448021649	-0.830269880622884	14.1155340752452	0.000230672309546146	0.00171761853272994	ENSACLG00000003473
226235	9	17869501	17869650	150	*	2.19596856585714	0.870566633744287	14.0648790624286	0.000237098350114128	0.00175590876928464	ENSACLG00000026976
1792	1	9817351	9817500	150	*	2.57634896114708	-0.168666753259212	14.0449025524607	0.000239278926651698	0.00176797948304149	ENSACLG00000014925
134324	22	14851	15000	150	*	2.0475201721357	0.718912424942117	13.8481312691073	0.000263894306991331	0.00191403628970639	ENSACLG00000009917
223494	9	9160951	9161100	150	*	2.58769366265247	0.112015419735604	13.7349150690589	0.000278880036074054	0.00200128372590358	ENSACLG00000013033
89023	17	20053801	20053950	150	*	2.35803707606267	0.259409057150697	13.6993000981314	0.000283955078063376	0.00203133376458311	ENSACLG00000013651
89012	17	20052151	20052300	150	*	3.25398531051935	-0.174848974466236	13.6140212160761	0.000295583884438439	0.00209751587287861	ENSACLG00000013651
54159	13	29973601	29973750	150	*	3.17497785010127	-0.773529442786816	13.3916241202864	0.000330071448587741	0.00229276566838888	ENSACLG00000003473
54162	13	29974201	29974350	150	*	2.39964312957387	-0.106578181388387	13.3770589935781	0.000333094240350979	0.00230944176556493	ENSACLG00000003473
223482	9	9159151	9159300	150	*	1.93371742153899	0.936812844870241	13.3773458914261	0.000333213924254234	0.00231008200530127	ENSACLG00000013033
106368	19	4794301	4794450	150	*	3.19172139271479	-0.704043955797931	13.2516812021875	0.000353836665377261	0.00242361550003784	ENSACLG00000015075
76973	16	4619401	4619550	150	*	3.18519898247101	-0.665036016046819	13.2117184693607	0.000360948253138109	0.00246178334983218	ENSACLG00000014477
50225	13	15013201	15013350	150	*	2.88584953460322	-0.239675977472544	13.1845084029621	0.000366069966009711	0.00249097889213967	ENSACLG00000011498
89018	17	20053051	20053200	150	*	2.67078291531449	0.125544529807117	13.1431185261126	0.000373917512067286	0.00253241991897248	ENSACLG00000013651
45072	13	685351	685500	150	*	2.10117581454337	0.579998534505532	13.0761537304956	0.000387008997352385	0.00260134416429144	ENSACLG00000012208
135168	22	4828801	4828950	150	*	3.14913002733728	-0.645783087105941	12.797085205932	0.00044380060130091	0.00289950033369943	ENSACLG00000019297
135131	22	4591651	4591800	150	*	6.87154112262449	-0.875204440285629	12.7684430497075	0.000451413895098471	0.00293896446030622	ENSACLG00000016996
226233	9	17869201	17869350	150	*	1.65565346686156	1.70870761332533	12.5836053475453	0.000494872864362932	0.0031627587597226	ENSACLG00000026976
45081	13	686701	686850	150	*	2.2683168444935	0.0727247366720919	12.5575988861111	0.000501202736536472	0.00319346100482164	ENSACLG00000012208
89020	17	20053351	20053500	150	*	2.84862836123936	0.0521988037997562	12.4980092825221	0.000515692254297535	0.00326825787920647	ENSACLG00000013651
45084	13	687151	687300	150	*	2.11711050105771	0.287361888535038	12.3602759773612	0.000553349826370258	0.00346182289595988	ENSACLG00000012208
45079	13	686401	686550	150	*	2.34223429497932	0.141244434450161	12.3145366073629	0.000565993667338304	0.00352671206411633	ENSACLG00000012208
226237	9	17869801	17869950	150	*	2.85549060804346	0.399645332516665	12.0834697150036	0.000634988954293889	0.00386952723740982	ENSACLG00000026976
226237.1	9	17869801	17869950	150	*	2.85549060804346	0.399645332516665	12.0834697150036	0.000634988954293889	0.00386952723740982	ENSACLG00000027005
45090	13	688051	688200	150	*	2.28422033220701	0.228910336906749	11.7115087118242	0.000766629346836255	0.00449825658850291	ENSACLG00000012208
154935	3	700951	701100	150	*	2.81284323089806	-0.790412410051563	11.6535552314669	0.000788676798820428	0.00459413228490115	ENSACLG00000006190
89025	17	20054101	20054250	150	*	2.16152957007336	0.0266470541306057	11.4727684417952	0.000865074093678707	0.00494935518022381	ENSACLG00000013651
54165	13	29974651	29974800	150	*	2.53438918666826	-0.650096261747132	11.4119463915938	0.000891509459894827	0.00507122549046189	ENSACLG00000003473
104009	18	30031801	30031950	150	*	1.2260550397086	2.82132382522092	11.212993927577	0.00098697290021724	0.00549764287497089	ENSACLG00000022324
223841	9	10825801	10825950	150	*	1.79370793975236	1.00190683177965	11.1957235015888	0.00099570701955791	0.00553722046880861	ENSACLG00000015944
134329	22	17701	17850	150	*	2.33440118164278	-0.00321992326988751	11.1301339704589	0.00102879806345385	0.00568812702413032	ENSACLG00000009917
33336	12	4090801	4090950	150	*	3.58899814370333	-0.815824200040635	11.0391293613513	0.00107647981024947	0.00589940540487544	ENSACLG00000000531
134901	22	3129451	3129600	150	*	2.97439938735937	-0.790680819068348	11.0028908396493	0.00109616392860036	0.00598768990517987	ENSACLG00000015127
223501	9	9162001	9162150	150	*	2.34797405765192	-0.00369198717463055	10.9202954278973	0.00114458150441087	0.00619841094990296	ENSACLG00000013033
45066	13	684451	684600	150	*	2.70987075637048	-0.39801431777314	10.8892208729136	0.00116212502356885	0.0062740149052509	ENSACLG00000012208
14250	10	11310151	11310300	150	*	6.23149724340996	-0.290487933636038	10.8215457789059	0.00120402493193894	0.00645236135685957	ENSACLG00000010311
223502	9	9162151	9162300	150	*	2.11076519138851	0.145394165684451	10.7801244167288	0.00122971229651493	0.00656299595192019	ENSACLG00000013033
150414	23	20613751	20613900	150	*	2.68270282419024	-0.849296006167692	10.7053886580733	0.00127620267872402	0.0067526829218872	ENSACLG00000008394
45082	13	686851	687000	150	*	2.31096054714537	-0.159623886918517	10.5605240974134	0.00137512595425644	0.007157169417378	ENSACLG00000012208
89016	17	20052751	20052900	150	*	2.01928197323681	0.491237203371008	10.4727533305163	0.0014388667062781	0.00741959378267676	ENSACLG00000013651
106364	19	4793551	4793700	150	*	2.63431283455344	-0.718851026967189	10.2729436303311	0.00159226406731243	0.00803792398663069	ENSACLG00000015075
33328	12	4055701	4055850	150	*	2.90442487586711	-0.666694171807636	10.2665327115212	0.00159678997903583	0.00805549372501613	ENSACLG00000000515
50212	13	15006901	15007050	150	*	2.37037814656432	-0.601639034912867	10.1373723864807	0.0017076509791109	0.00849701190436797	ENSACLG00000011485
154942	3	702901	703050	150	*	1.35105124788355	2.24283843714406	10.1215352474527	0.00172292318523411	0.00855611059673395	ENSACLG00000006191
45073	13	685501	685650	150	*	1.99025391416294	0.303391057751054	10.1191987693442	0.00172474390959957	0.00856260219962653	ENSACLG00000012208
223962	9	11331901	11332050	150	*	2.88762735920686	-0.791099715789292	10.0541968066191	0.00178078026134236	0.00878262435782754	ENSACLG00000016831
173371	5	2529451	2529600	150	*	6.09920426265885	-0.715996216241143	10.045204507238	0.00179128182313267	0.00882269320907429	ENSACLG00000014039
134326	22	15151	15300	150	*	1.8958807094884	0.199515792215193	9.92358407254242	0.00190750960748929	0.0092781774650284	ENSACLG00000009917
54153	13	29972101	29972250	150	*	2.20209576608776	-0.442126444163861	9.868044302795	0.00196195811905999	0.00948255828058772	ENSACLG00000003473
45080	13	686551	686700	150	*	1.8862052232555	0.422482053982067	9.640510755955	0.00220730956120541	0.0104011183861122	ENSACLG00000012208
45088	13	687751	687900	150	*	1.85120895270604	0.412652225823868	9.6183942853286	0.00223273687278193	0.0104956885760468	ENSACLG00000012208
154947	3	703651	703800	150	*	1.85705853501826	0.83277887367535	9.60505160321983	0.00224837040800271	0.0105541549584333	ENSACLG00000006191
223481	9	9159001	9159150	150	*	1.59662620013774	0.806772274762761	9.53219755968412	0.00233471491659022	0.0108650352449904	ENSACLG00000013033
223488	9	9160051	9160200	150	*	2.51367863360693	-0.446757660579353	9.4846074749833	0.00239029718492588	0.0110737597537498	ENSACLG00000013033
209007	7	52478701	52478850	150	*	6.05354988165764	-0.586732547680409	9.44266352670015	0.00244461915671052	0.0112739062131292	ENSACLG00000007206
45099	13	705601	705750	150	*	1.8225152347244	0.0976097836210156	9.42613752572497	0.00246631496981325	0.0113549321978986	ENSACLG00000012230
128179	20	14443801	14443950	150	*	1.63035153586893	1.22986501149745	9.33773685068138	0.00258215889267906	0.0117773265190881	ENSACLG00000005383
154938	3	702001	702150	150	*	2.23213205172309	-0.381748843930193	9.28853102427817	0.00264823285915622	0.0120163358051357	ENSACLG00000006191
223846	9	10826551	10826700	150	*	1.74213387276404	0.550408825255438	9.23182318334162	0.00272805529226775	0.0123033183741306	ENSACLG00000015944
143314	22	32224051	32224200	150	*	1.46869575519414	2.04232551663047	9.22399634765381	0.00273923382877098	0.0123428275167801	ENSACLG00000016230
45076	13	685951	686100	150	*	1.78152425112189	0.541459332172607	9.21905217431456	0.0027461730698363	0.0123687211284847	ENSACLG00000012208
223533	9	9181801	9181950	150	*	1.63582703321781	0.77157013094759	9.08179552372625	0.00294944855565636	0.0130663414252556	ENSACLG00000013128
226236	9	17869651	17869800	150	*	2.00475018934878	0.681871929556982	9.054315915748	0.00299128450976948	0.0132129355787911	ENSACLG00000026976
33329	12	4056901	4057050	150	*	2.4718125414859	-0.613086859996141	8.98440632168304	0.00309978683220533	0.0135927254967072	ENSACLG00000000515
45086	13	687451	687600	150	*	1.7770999016402	0.49956521159078	8.93631563518911	0.00318148368476711	0.0138749038865632	ENSACLG00000012208
45067	13	684601	684750	150	*	2.11470903845753	-0.396981195201707	8.92166061038989	0.00320461204603117	0.0139505030383516	ENSACLG00000012208
196610	7	2598301	2598450	150	*	3.32147466554691	-0.771040059099717	8.91367084580034	0.00321560224027275	0.0139869045644359	ENSACLG00000000208
196610.1	7	2598301	2598450	150	*	3.32147466554691	-0.771040059099717	8.91367084580034	0.00321560224027275	0.0139869045644359	ENSACLG00000024607
106295	19	4323301	4323450	150	*	3.36294457649524	-0.724440984519633	8.89128245403008	0.0032534868443054	0.0141138293727423	ENSACLG00000014135
