seqnames	start	end	width	strand	logFC	logCPM	F	PValue	FDR	gene_id
134319	22	14101	14250	150	*	3.32486608291836	0.602703591547424	52.2891689626447	1.27835788454942e-11	1.12358422766797e-08	ENSACLG00000009917
134320	22	14251	14400	150	*	3.08831185298016	0.960346989475142	51.4056654635188	1.81433915982558e-11	1.45624656773251e-08	ENSACLG00000009917
231093	LS419949.1	19351	19500	150	*	4.06931130402862	-0.37620690784581	49.8503285007816	3.30744929035161e-11	2.37435827036987e-08	ENSACLG00000027457
223490	9	9160351	9160500	150	*	2.62123100097329	1.70451168348478	49.1514055646493	4.46547665029091e-11	3.00067049862775e-08	ENSACLG00000013033
214582	8	1327951	1328100	150	*	3.04594338035211	0.761132921797729	48.9176016523451	4.89087964531696e-11	3.1580054666262e-08	ENSACLG00000018243
80291	16	16493851	16494000	150	*	3.9173694042087	-0.417414519555293	48.7505176714901	5.18354745127932e-11	3.23522164784072e-08	ENSACLG00000004561
214589	8	1329001	1329150	150	*	3.01673187548501	0.906227001936556	48.7322415232003	5.2623891000446e-11	3.23522164784072e-08	ENSACLG00000018243
214592	8	1329451	1329600	150	*	3.19602258594053	0.41602668033681	47.4734957299652	8.65929220292352e-11	4.85840938602766e-08	ENSACLG00000018243
134321	22	14401	14550	150	*	2.99589266290502	0.849256822057559	46.4063797570308	1.34895789999349e-10	6.64866546368219e-08	ENSACLG00000009917
214588	8	1328851	1329000	150	*	2.95098716599892	0.734474077370849	46.2253289082632	1.43160904430192e-10	6.98160091693551e-08	ENSACLG00000018243
150412	23	20613301	20613450	150	*	4.20351516142847	-0.678032451904121	46.0699503196119	1.52329894557193e-10	7.28219266522751e-08	ENSACLG00000008394
54157	13	29972851	29973000	150	*	3.98666236424569	-0.596611742216297	45.6756238283541	1.79021163740695e-10	8.03317784041435e-08	ENSACLG00000003473
214587	8	1328701	1328850	150	*	3.02064650416759	0.496019434149871	45.1220569587129	2.2475866471319e-10	9.44632062141303e-08	ENSACLG00000018243
134315	22	13501	13650	150	*	2.96462094237322	0.681041566262939	44.5190851410663	2.92288707392447e-10	1.16448525111666e-07	ENSACLG00000009917
214593	8	1329601	1329750	150	*	2.99884381804484	0.614943300462789	44.3694008786387	3.10423260633673e-10	1.21415939224295e-07	ENSACLG00000018243
214583	8	1328101	1328250	150	*	2.74483633252989	1.07377246888662	44.327743651216	3.16628684829851e-10	1.23217598531816e-07	ENSACLG00000018243
154953	3	706351	706500	150	*	3.50152827029312	1.01920169238933	44.0431380134796	3.55937005318186e-10	1.35500169613797e-07	ENSACLG00000006198
231090	LS419949.1	15301	15450	150	*	3.69314630898869	-0.532519226850844	42.5111160903312	6.59409928999408e-10	2.11705389399507e-07	ENSACLG00000027457
80290	16	16493701	16493850	150	*	3.90790629056895	-0.702367550182018	42.4337691751306	6.84535647229162e-10	2.16905092074017e-07	ENSACLG00000004561
223498	9	9161551	9161700	150	*	2.58967128365988	1.34299591602823	42.4158785157705	6.96971120684841e-10	2.19197891585396e-07	ENSACLG00000013033
80284	16	16492801	16492950	150	*	3.58051060745778	-0.405233528742241	42.1944792659558	7.72266677856517e-10	2.37387793510581e-07	ENSACLG00000004561
214591	8	1329301	1329450	150	*	3.04622140880963	0.196306409521006	41.6709015446078	9.3909728728343e-10	2.74090720623565e-07	ENSACLG00000018243
134318	22	13951	14100	150	*	2.76492356752876	0.798498413438998	41.5533103310861	9.95214213976058e-10	2.86847540242241e-07	ENSACLG00000009917
80292	16	16494151	16494300	150	*	3.95985973373961	-0.794921286375949	40.8952571676158	1.2912225740447e-09	3.4228948138879e-07	ENSACLG00000004561
134322	22	14551	14700	150	*	2.68611049465609	1.03102431508515	40.706830277357	1.41903844053607e-09	3.68978726476308e-07	ENSACLG00000009917
223496	9	9161251	9161400	150	*	2.64579170800248	1.00298209266554	40.0783912159066	1.84714668928389e-09	4.42011112216859e-07	ENSACLG00000013033
134323	22	14701	14850	150	*	2.76161184769161	0.641816007491359	39.9314740407048	1.95620862304165e-09	4.60293301769144e-07	ENSACLG00000009917
214586	8	1328551	1328700	150	*	2.78955321085541	0.651861145089176	39.8018444352889	2.06849125484468e-09	4.79587062675414e-07	ENSACLG00000018243
103986	18	30028351	30028500	150	*	2.27195483097078	2.00966087425108	39.3430294812284	2.51626892643575e-09	5.50289207660393e-07	ENSACLG00000022324
54152	13	29971951	29972100	150	*	3.07547912507054	0.0827097295022283	39.0479388800062	2.82182882220219e-09	5.95697083911062e-07	ENSACLG00000003473
223489	9	9160201	9160350	150	*	2.68980955069767	0.711508371722838	37.8242760871662	4.72201734517713e-09	8.43533296349657e-07	ENSACLG00000013033
128185	20	14445001	14445150	150	*	2.7115132852828	1.06983927307883	37.7535474832857	4.92873994664929e-09	8.71037972926266e-07	ENSACLG00000005392
54161	13	29974051	29974200	150	*	3.14586448124572	-0.21744922228918	37.7053897650137	4.96637129599545e-09	8.75679981723659e-07	ENSACLG00000003473
103998	18	30030151	30030300	150	*	2.37387712272177	1.54541493034125	37.3330032655877	5.8924613492974e-09	9.9495221371869e-07	ENSACLG00000022324
54154	13	29972251	29972400	150	*	3.18416394606675	-0.199265093180908	37.2963899598963	5.9479831893664e-09	1.00213112105507e-06	ENSACLG00000003473
135132	22	4591801	4591950	150	*	2.33830632585485	4.16526791119284	37.2539712101203	6.09274353470417e-09	1.01904519467989e-06	ENSACLG00000016996
54155	13	29972401	29972550	150	*	3.03463599990517	-0.00453155474182728	37.1722611151792	6.2853740011585e-09	1.04076968722049e-06	ENSACLG00000003473
104009	18	30031801	30031950	150	*	2.10047829614784	2.82132382522092	36.8161875489013	7.34227019187564e-09	1.16808292705684e-06	ENSACLG00000022324
73271	15	27613351	27613500	150	*	2.97781377145693	0.010540140431414	36.4519105802703	8.50111517400859e-09	1.30225366560204e-06	ENSACLG00000017732
194731	6	33575851	33576000	150	*	2.70479721150537	0.624725918082391	36.2916584086927	9.15440421416998e-09	1.37320815661201e-06	ENSACLG00000008103
223480	9	9158851	9159000	150	*	2.6757641864108	0.526933656307272	35.5054977326347	1.28404065817944e-08	1.75873345345134e-06	ENSACLG00000013033
154951	3	705751	705900	150	*	3.50779984089196	-0.627802037771019	35.4427807499249	1.3122069225181e-08	1.78322826452345e-06	ENSACLG00000006196
223497	9	9161401	9161550	150	*	2.34682190111128	1.26047746852922	35.3328466936777	1.38600739197138e-08	1.84874031571448e-06	ENSACLG00000013033
154954	3	706501	706650	150	*	2.31517526341019	2.46015190482641	34.2922789164097	2.17052157680944e-08	2.56106334193887e-06	ENSACLG00000006198
20626	11	4019101	4019250	150	*	2.94245225580465	-0.0462831648632524	33.7481281762913	2.74103461444058e-08	3.00860436564509e-06	ENSACLG00000007610
134325	22	15001	15150	150	*	2.47628654991592	0.921686055085306	32.8050975402245	4.14031465591292e-08	4.01791291029185e-06	ENSACLG00000009917
1792	1	9817351	9817500	150	*	2.94056247865798	-0.168666753259212	32.3064583966511	5.12983021011766e-08	4.65933709905846e-06	ENSACLG00000014925
54165	13	29974651	29974800	150	*	3.38724809063542	-0.650096261747132	32.0573703572236	5.70546740221344e-08	5.02233219253943e-06	ENSACLG00000003473
108449	19	9628501	9628650	150	*	3.46627212912209	-0.659136329251312	31.9661152221294	5.95665635534566e-08	5.1822686104215e-06	ENSACLG00000020723
154937	3	701251	701400	150	*	3.0042094483994	0.161149896831939	31.8733675109303	6.19055888809857e-08	5.3335714180212e-06	ENSACLG00000006190
45103	13	706801	706950	150	*	2.78530542585966	0.100492617788544	31.7210711963482	6.60255976462152e-08	5.5947012832492e-06	ENSACLG00000012230
134316	22	13651	13800	150	*	2.52990309844351	0.386081794009363	31.156469520664	8.48257246009183e-08	6.67852344935255e-06	ENSACLG00000009917
231091	LS419949.1	15601	15750	150	*	2.96691530343206	-0.475602950859088	30.4771849069798	1.14119604088083e-07	8.24879907498222e-06	ENSACLG00000027457
134327	22	17401	17550	150	*	3.08478120848483	-0.576823780776722	30.2459727909981	1.26390732203329e-07	8.88720441982562e-06	ENSACLG00000009917
150413	23	20613451	20613600	150	*	3.28096478646141	-0.794039318471982	30.1997889614132	1.29080250756058e-07	9.02069697927191e-06	ENSACLG00000008394
134314	22	13351	13500	150	*	2.51468603368901	0.430122126429092	30.096351757746	1.35452217159518e-07	9.30486288682312e-06	ENSACLG00000009917
154934	3	700501	700650	150	*	3.09566782539283	-0.0210662368351191	30.0949006808959	1.35505325724084e-07	9.30574571709085e-06	ENSACLG00000006187
54162	13	29974201	29974350	150	*	2.76185956261655	-0.106578181388387	30.0162174285919	1.40626578329113e-07	9.5834193966395e-06	ENSACLG00000003473
134317	22	13801	13950	150	*	2.46064548564161	0.584468666154127	29.7465783205557	1.58616182686274e-07	1.04767048593395e-05	ENSACLG00000009917
223477	9	9158401	9158550	150	*	2.02241324000485	1.65279469034715	29.3548482741799	1.8893806057071e-07	1.17411244290251e-05	ENSACLG00000013033
197271	7	5251801	5251950	150	*	2.71438180796406	-0.0537178353271092	29.342039000662	1.89465286645279e-07	1.17663319017078e-05	ENSACLG00000007511
54166	13	29974951	29975100	150	*	3.16430931885397	-0.772177514862205	29.0344621266155	2.15942463936434e-07	1.28751168631979e-05	ENSACLG00000003473
128177	20	14443351	14443500	150	*	2.03500470610924	3.11406446887177	28.9568001497176	2.25497889484913e-07	1.3287188666213e-05	ENSACLG00000005383
231094	LS419949.1	20251	20400	150	*	3.04900234229748	-0.685828821177703	28.5275400381183	2.70775786281842e-07	1.51964306139423e-05	ENSACLG00000027457
223478	9	9158551	9158700	150	*	2.07505343456632	1.31812923695158	28.088099891102	3.32380146587629e-07	1.76910729737286e-05	ENSACLG00000013033
54150	13	29970301	29970450	150	*	3.20067874283425	-0.830269880622884	27.7464649115832	3.84110154761538e-07	1.95831793459126e-05	ENSACLG00000003473
50213	13	15007051	15007200	150	*	2.86870767569752	-0.449573379332027	27.6617058929845	3.99260553910088e-07	2.01687655421215e-05	ENSACLG00000011485
131574	20	26412001	26412150	150	*	2.54285567335833	0.0178488718744249	27.446081377916	4.42514519044984e-07	2.16625944924609e-05	ENSACLG00000025522
160248	3	25243201	25243350	150	*	2.64596004486191	0.0111207612012429	27.224518142205	4.89543181929971e-07	2.32651773948537e-05	ENSACLG00000018919
154935	3	700951	701100	150	*	3.20930936775974	-0.790412410051563	26.9812536084914	5.431199402129e-07	2.48766744469406e-05	ENSACLG00000006190
150411	23	20613151	20613300	150	*	2.8920873358102	-0.624862595181222	26.8960558889899	5.63424583569272e-07	2.55272637962967e-05	ENSACLG00000008394
54163	13	29974351	29974500	150	*	2.76328920024591	-0.407249346766527	26.8579664750906	5.7420353251854e-07	2.59043622662415e-05	ENSACLG00000003473
223842	9	10825951	10826100	150	*	1.86803915734096	1.87642139822516	26.3732595881632	7.18812480632196e-07	3.03431803137285e-05	ENSACLG00000015944
54167	13	29975101	29975250	150	*	3.03407775883548	-0.738868532069714	26.3285837474479	7.3115425100855e-07	3.07188908445202e-05	ENSACLG00000003473
45099	13	705601	705750	150	*	2.50034784486038	0.0976097836210156	26.1794281139762	7.84438729748968e-07	3.22076887906416e-05	ENSACLG00000012230
134324	22	14851	15000	150	*	2.20348898963442	0.718912424942117	25.9590757418608	8.67096344745494e-07	3.45296124277109e-05	ENSACLG00000009917
54160	13	29973901	29974050	150	*	2.72889837201397	-0.459707978861724	25.9357551872311	8.71471070956744e-07	3.46398785654969e-05	ENSACLG00000003473
223503	9	9162301	9162450	150	*	2.11588848545045	0.94063323685759	25.8082854193793	9.28495837837593e-07	3.62121209520605e-05	ENSACLG00000013033
223483	9	9159301	9159450	150	*	1.92416907589643	1.46543411533256	25.6824196893111	9.83089438040727e-07	3.7686399389489e-05	ENSACLG00000013033
150414	23	20613751	20613900	150	*	3.13991004114894	-0.849296006167692	25.6283612399627	1.00144841216741e-06	3.81749360256917e-05	ENSACLG00000008394
19666	10	31650301	31650450	150	*	2.85228066527636	-0.746303858368636	25.1389562067967	1.24982653194384e-06	4.4779199798484e-05	ENSACLG00000025976
160349	3	25548151	25548300	150	*	3.06717815839523	-0.818516478736978	25.070002138418	1.29476505022779e-06	4.5895451939586e-05	ENSACLG00000019189
223484	9	9159451	9159600	150	*	2.09334583392202	0.905936499225649	24.9887027461916	1.34776940421993e-06	4.71975856358397e-05	ENSACLG00000013033
223487	9	9159901	9160050	150	*	2.40614490018022	0.0229437759637286	24.7720876150954	1.48081848596263e-06	5.0520573342812e-05	ENSACLG00000013033
128180	20	14443951	14444100	150	*	2.63516239408917	0.532226655325633	24.3562277306017	1.79961230829351e-06	5.79218576943068e-05	ENSACLG00000005383
54164	13	29974501	29974650	150	*	2.62431980425729	-0.542623046205301	24.1378617561283	1.98069637172986e-06	6.19055992288172e-05	ENSACLG00000003473
45068	13	684751	684900	150	*	2.6415500911456	-0.501637213771167	24.1256854229352	1.99009939153729e-06	6.21406720449785e-05	ENSACLG00000012208
154950	3	705601	705750	150	*	2.457715351731	0.3756591761742	23.6292388099402	2.51201994696645e-06	7.31326834887746e-05	ENSACLG00000006196
134326	22	15151	15300	150	*	2.36526167500828	0.199515792215193	23.6194201997544	2.52257458417034e-06	7.33672378279145e-05	ENSACLG00000009917
223481	9	9159001	9159150	150	*	2.0827154538988	0.806772274762761	23.474551421795	2.69733995887896e-06	7.69102886659113e-05	ENSACLG00000013033
154942	3	702901	703050	150	*	1.84603311305816	2.24283843714406	22.8231447169044	3.64202721932138e-06	9.53327740871805e-05	ENSACLG00000006191
45084	13	687151	687300	150	*	2.22259406760048	0.287361888535038	22.7400858813134	3.78336808190653e-06	9.80663600669826e-05	ENSACLG00000012208
89025	17	20054101	20054250	150	*	2.30543679135924	0.0266470541306057	22.6585241337055	3.92716582456359e-06	0.000100866190705002	ENSACLG00000013651
54153	13	29972101	29972250	150	*	2.53008607292912	-0.442126444163861	22.601327694877	4.02685524644215e-06	0.000102764385632267	ENSACLG00000003473
223532	9	9181651	9181800	150	*	2.03955002829942	0.834655189117953	22.5370462379659	4.15820662294083e-06	0.000105166981576652	ENSACLG00000013128
154938	3	702001	702150	150	*	2.78081982441276	-0.381748843930193	22.4404193898637	4.34277537548814e-06	0.00010830372966308	ENSACLG00000006191
154716	3	41251	41400	150	*	2.13603289795669	1.30056699350828	22.4160715478992	4.39761761957151e-06	0.000109238473591068	ENSACLG00000004881
223491	9	9160501	9160650	150	*	1.93845481672343	1.01008081799265	22.313425520771	4.61005531287885e-06	0.000112922662500207	ENSACLG00000013033
45081	13	686701	686850	150	*	2.27288761086621	0.0727247366720919	22.0141395087986	5.29493325778229e-06	0.00012465283450478	ENSACLG00000012208
223479	9	9158701	9158850	150	*	2.10114250744584	0.624060302973381	21.8937836808498	5.60016485655013e-06	0.000129502678512798	ENSACLG00000013033
223495	9	9161101	9161250	150	*	1.95123913244608	0.949231952156558	21.8726049308463	5.65933486099158e-06	0.000130493818234124	ENSACLG00000013033
54151	13	29971201	29971350	150	*	2.53508152070469	-0.491304067778286	21.7422346732914	6.00073160874738e-06	0.000136218905746325	ENSACLG00000003473
50212	13	15006901	15007050	150	*	2.56682167512783	-0.601639034912867	21.6291768261559	6.3193352935553e-06	0.000141300532771102	ENSACLG00000011485
223492	9	9160651	9160800	150	*	2.15502953919452	0.376977938199568	21.5778835278226	6.47728531257805e-06	0.000144079707302244	ENSACLG00000013033
54159	13	29973601	29973750	150	*	2.62436497820068	-0.773529442786816	21.4177826966114	6.95693465302971e-06	0.000151341153823173	ENSACLG00000003473
45100	13	705751	705900	150	*	2.42081322999879	-0.395286138757282	20.6804167017245	9.86436818854013e-06	0.000194543773247919	ENSACLG00000012230
45072	13	685351	685500	150	*	1.99890706862175	0.579998534505532	20.5217217955059	1.06374173008697e-05	0.000205406741996026	ENSACLG00000012208
54156	13	29972701	29972850	150	*	2.26384088407357	-0.335765991104084	19.9096726300563	1.41255207318039e-05	0.00025197957566285	ENSACLG00000003473
214585	8	1328401	1328550	150	*	2.08230561267274	0.333807536185254	19.7304974334923	1.54198111262779e-05	0.000268575192041582	ENSACLG00000018243
150401	23	20604451	20604600	150	*	2.3581439241741	-0.397888726413609	19.4699786186586	1.7438444465131e-05	0.000293336919347311	ENSACLG00000008384
89011	17	20052001	20052150	150	*	2.04920522760036	0.154523150161266	19.3344269433384	1.85910085454793e-05	0.000306958204665428	ENSACLG00000013651
197272	7	5251951	5252100	150	*	2.18711398338583	-0.0651144812808068	19.2674466365375	1.92059250804524e-05	0.00031404139702534	ENSACLG00000007511
154944	3	703201	703350	150	*	1.54797017246858	3.20370566758517	19.1722857482321	2.01008270361248e-05	0.000324677090244443	ENSACLG00000006191
154711	3	40201	40350	150	*	2.38288200451849	0.05856456506515	19.1263303323043	2.05276300410389e-05	0.000329705802183607	ENSACLG00000004831
160347	3	25547701	25547850	150	*	2.31894230627121	-0.506933330542683	19.1096202596344	2.06206944852311e-05	0.000330756580145485	ENSACLG00000019189
106365	19	4793701	4793850	150	*	2.46422473578681	-0.787617417838759	18.7851085967885	2.40837484711324e-05	0.000369043934456067	ENSACLG00000015075
45060	13	683551	683700	150	*	2.0223395749424	0.262416146108875	18.6662059677777	2.55456435499132e-05	0.000384657347062405	ENSACLG00000012208
223845	9	10826401	10826550	150	*	2.04974353456885	0.122169954798584	18.6515607714396	2.56897642828786e-05	0.000386266151664173	ENSACLG00000015944
103984	18	30025801	30025950	150	*	1.6012102614237	2.73017764285474	18.3153306869269	3.0206671165967e-05	0.000434912095508104	ENSACLG00000022294
155369	3	3370501	3370650	150	*	2.08328786467023	0.155726764922157	18.2562139159496	3.10688475653234e-05	0.000444309123082469	ENSACLG00000009480
33327	12	4055551	4055700	150	*	2.33588591033696	-0.644792488804974	18.1026354745106	3.33023043844085e-05	0.00046666428691144	ENSACLG00000000515
154713	3	40501	40650	150	*	2.36107110093644	-0.0871927390867386	17.7542999241979	3.94872490315193e-05	0.000529239491600159	ENSACLG00000004831
45077	13	686101	686250	150	*	1.95863092438789	0.472896751103829	17.5238517146307	4.41067828964521e-05	0.000574725801622215	ENSACLG00000012208
150402	23	20604601	20604750	150	*	2.29379674063982	-0.474279717812508	17.4772498100834	4.50641645311619e-05	0.000583876584535302	ENSACLG00000008384
104008	18	30031651	30031800	150	*	1.45224383254386	2.86144834015394	17.3462454977499	4.80267778283713e-05	0.000610961086855465	ENSACLG00000022324
85490	17	3140101	3140250	150	*	2.66756485241683	-0.818676714506132	17.2463512321672	5.03243761361157e-05	0.000631541817384381	ENSACLG00000018218
103988	18	30028651	30028800	150	*	1.4727058969743	3.03805259916884	17.1550130532564	5.2649722685364e-05	0.000652848653390375	ENSACLG00000022324
76973	16	4619401	4619550	150	*	2.27000282642781	-0.665036016046819	17.0683279495487	5.4694547581818e-05	0.000671718320577935	ENSACLG00000014477
223482	9	9159151	9159300	150	*	1.7048567172029	0.936812844870241	17.0458338807931	5.54944812492579e-05	0.000679019663199692	ENSACLG00000013033
161902	3	38865301	38865450	150	*	2.52903553366431	-0.820528888530257	16.9480323564347	5.80884484449145e-05	0.000702979402420268	ENSACLG00000019912
89023	17	20053801	20053950	150	*	1.9087865548669	0.259409057150697	16.8679327611798	6.04267553495967e-05	0.000723324939832327	ENSACLG00000013651
230661	LS419809.1	251551	251700	150	*	2.46665518922936	-0.731513311154526	16.8191011809661	6.18247568325391e-05	0.000736029044274359	ENSACLG00000000987
160346	3	25547551	25547700	150	*	2.13855506934944	-0.475270290737718	16.6888444151717	6.5692554038014e-05	0.000769679118241503	ENSACLG00000019189
223485	9	9159601	9159750	150	*	1.87890521896022	0.144068485287999	16.578978634557	6.93945088091508e-05	0.000801136968490526	ENSACLG00000013033
89019	17	20053201	20053350	150	*	1.86380663337251	0.259698614762848	16.5126041189214	7.16951129313763e-05	0.000820075160324166	ENSACLG00000013651
106364	19	4793551	4793700	150	*	2.34201082054615	-0.718851026967189	16.4982690958904	7.20697983449035e-05	0.00082329860677558	ENSACLG00000015075
152604	23	31147051	31147200	150	*	2.38384289515191	-0.75610890860487	16.4556502287038	7.36663799296362e-05	0.000837381097838921	ENSACLG00000026393
106368	19	4794301	4794450	150	*	2.24312496751387	-0.704043955797931	16.3247899471213	7.83266133566271e-05	0.000874508466493972	ENSACLG00000015075
45067	13	684601	684750	150	*	2.08640861967152	-0.396981195201707	16.081458409059	8.83141648942546e-05	0.000955288990576795	ENSACLG00000012208
154948	3	704551	704700	150	*	2.42035821718365	-0.55280101613508	15.2371420757852	0.000133295035397624	0.00129478431666196	ENSACLG00000006196
31391	11	34791901	34792050	150	*	2.30207320768661	-0.739649463391122	14.8393217745587	0.000161858304870624	0.00149773195777926	ENSACLG00000011952
50216	13	15009451	15009600	150	*	2.01837599358942	-0.512070253573524	14.524924084264	0.000188546073871697	0.00167759558676035	ENSACLG00000011498
45089	13	687901	688050	150	*	1.69362926998302	0.531564329260975	14.3442257783252	0.000206618558238822	0.00179608651795162	ENSACLG00000012208
89008	17	20051551	20051700	150	*	1.9894392468046	-0.376197642511046	14.3073410090682	0.000210185142618607	0.00181949508285331	ENSACLG00000013651
223846	9	10826551	10826700	150	*	1.70385162789084	0.550408825255438	14.2725438956937	0.000214034835436529	0.00184446258909324	ENSACLG00000015944
50226	13	15013351	15013500	150	*	1.9521632645482	-0.436604500827061	14.2581053430272	0.000215016936654507	0.00185113165896397	ENSACLG00000011498
108450	19	9628651	9628800	150	*	2.12598838360898	-0.693138660806303	14.1629701623623	0.000225534092687591	0.00191690295979256	ENSACLG00000020723
128179	20	14443801	14443950	150	*	1.7051294843535	1.22986501149745	14.1042428346489	0.00023255218389661	0.00196099815371998	ENSACLG00000005383
230499	LS419797.1	806551	806700	150	*	1.93490727212421	-0.310685396089105	13.7896884426819	0.000271443113491288	0.00220280732602246	ENSACLG00000013365
54158	13	29973451	29973600	150	*	2.10782860115174	-0.811062489966687	13.7454828503237	0.000277134145666782	0.00223710625939524	ENSACLG00000003473
226235	9	17869501	17869650	150	*	1.58230454456223	0.870566633744287	13.6914527079499	0.000285150393028553	0.0022864058604771	ENSACLG00000026976
223840	9	10825651	10825800	150	*	1.73355387197627	0.230149896936657	13.6472336973083	0.000291430857956554	0.00232450827312795	ENSACLG00000015944
45056	13	682951	683100	150	*	1.87087765440801	-0.361008045048485	13.4424104126094	0.000321894919307752	0.00250432773819808	ENSACLG00000012208
156010	3	6085651	6085800	150	*	2.10236982657745	-0.585610019486169	13.3628888462795	0.000335387839130513	0.00258196678712104	ENSACLG00000013063
45069	13	684901	685050	150	*	2.07480360279601	-0.545178857239743	13.3369212165391	0.00033963789664791	0.00260648772993385	ENSACLG00000012208
45064	13	684151	684300	150	*	1.65106541961114	0.3438934479489	13.2645216072242	0.00035217485751632	0.00268009994119366	ENSACLG00000012208
135168	22	4828801	4828950	150	*	1.97366567241686	-0.645783087105941	13.1836181438891	0.000366009715568455	0.00275759769287504	ENSACLG00000019297
223494	9	9160951	9161100	150	*	1.7261868615738	0.112015419735604	13.0339619036784	0.00039497296861444	0.00291818203979214	ENSACLG00000013033
154936	3	701101	701250	150	*	1.73174997591694	0.124698285463097	13.0021859507752	0.000401490219506109	0.00295668213877804	ENSACLG00000006190
45101	13	706201	706350	150	*	1.87430506726591	-0.352576369604213	12.9005524175605	0.000422178467646309	0.00306915527327061	ENSACLG00000012230
107027	19	6818851	6819000	150	*	1.85964890496851	-0.151556326350745	12.823555263695	0.000438854582043272	0.00315653579799486	ENSACLG00000017650
155370	3	3370651	3370800	150	*	1.98212887899591	-0.316250603061883	12.8199787977063	0.000439569650397183	0.00315985449768747	ENSACLG00000009480
223500	9	9161851	9162000	150	*	1.69286063206963	0.0269727091838167	12.6392529383209	0.000480784828854197	0.0033776215496073	ENSACLG00000013033
223841	9	10825801	10825950	150	*	1.46038994791472	1.00190683177965	12.6113073065821	0.000488072613481285	0.00341646395503458	ENSACLG00000015944
134901	22	3129451	3129600	150	*	2.00839738044859	-0.790680819068348	12.5302344789846	0.000507103830580434	0.00351413817997158	ENSACLG00000015127
223502	9	9162151	9162300	150	*	1.65443518383877	0.145394165684451	12.4833182294257	0.000520162858037606	0.00358048376922926	ENSACLG00000013033
50228	13	15013651	15013800	150	*	1.9320371132356	-0.454668049820381	12.3852455586885	0.00054626695160036	0.00371448671857732	ENSACLG00000011498
194488	6	32556151	32556300	150	*	2.06561468781791	-0.837524878605405	12.3630205794227	0.000551622944830191	0.00374111186131491	ENSACLG00000007538
226239	9	17870101	17870250	150	*	1.39700073001229	1.03772685769541	12.1674269835016	0.000609012388436116	0.0040301762241595	ENSACLG00000027005
45085	13	687301	687450	150	*	1.67876764032403	-0.00195728103938461	12.1466407281275	0.000615838906832273	0.00406232600021501	ENSACLG00000012208
54168	13	29975251	29975400	150	*	1.9068343815997	-0.600686589866168	12.1055216194653	0.000628158470134667	0.00412393796192529	ENSACLG00000003473
154947	3	703651	703800	150	*	1.72379707432057	0.83277887367535	12.0798941705222	0.000637091293305171	0.00416938723287599	ENSACLG00000006191
135163	22	4794301	4794450	150	*	2.02130085923121	-0.724181033940956	12.0109639361809	0.000658461558847256	0.00427168435731965	ENSACLG00000019249
45076	13	685951	686100	150	*	1.56334210815902	0.541459332172607	11.9782662817183	0.000670463796281877	0.00432828972605709	ENSACLG00000012208
