seqnames	start	end	width	strand	logFC	logCPM	F	PValue	FDR	gene_id
214581	8	1327801	1327950	150	*	4.10737469006188	0.114370717645826	63.1747601793749	1.87039914995314e-13	4.41181353780478e-10	ENSACLG00000018243
154940	3	702601	702750	150	*	3.83591893576276	1.01291850590616	63.0792686660627	1.97665978312933e-13	4.61536082978394e-10	ENSACLG00000006191
80286	16	16493101	16493250	150	*	4.64722558740898	-0.334542781343047	62.1372558353288	2.77679380758615e-13	6.0554538016415e-10	ENSACLG00000004561
47714	13	8568151	8568300	150	*	-4.69033940825146	2.71195061986208	61.6104952818103	3.39380012386777e-13	7.06760404534258e-10	ENSACLG00000023507
211989	7	59632801	59632950	150	*	-5.02027520122736	2.55201132745207	61.4578557124013	3.62969332088527e-13	7.49136293454641e-10	ENSACLG00000026869
22088	11	8994601	8994750	150	*	-4.9363786619813	2.61834006004837	60.8758868416848	4.53412311222916e-13	8.95810966133905e-10	ENSACLG00000013933
95669	18	6189151	6189300	150	*	-5.3490317949236	2.48127099173843	60.8110444179667	4.69542621611378e-13	9.19818079037652e-10	ENSACLG00000001092
47713	13	8568001	8568150	150	*	-4.95659840075963	2.37216132534581	60.5475325680499	5.13866577140542e-13	9.35310001879161e-10	ENSACLG00000023507
180954	5	26289901	26290050	150	*	-5.44817582126034	2.17345273702718	60.6255997289622	5.03583344242835e-13	9.35310001879161e-10	ENSACLG00000011230
231092	LS419949.1	16501	16650	150	*	4.67344299631293	-0.463363281948828	59.7136918988672	6.91246296594259e-13	1.20140685284313e-09	ENSACLG00000027457
164744	4	7048051	7048200	150	*	-4.41880159227798	2.64169911825103	59.3598982697052	7.95413332104935e-13	1.34208872279352e-09	ENSACLG00000000640
223195	9	8509201	8509350	150	*	-4.64919956063963	2.33792904268025	59.203402799063	8.51079330646936e-13	1.40357596689536e-09	ENSACLG00000012379
12077	10	2806951	2807100	150	*	-6.05539180929924	2.24865385307661	58.7920113987194	1.02375701456941e-12	1.59898394576916e-09	ENSACLG00000000392
214594	8	1329751	1329900	150	*	3.16800891639937	1.17841220889575	58.5249964517551	1.12365310168033e-12	1.72014174621339e-09	ENSACLG00000018243
155416	3	3866701	3866850	150	*	-5.2953821773116	2.4741600549577	58.5050970600434	1.13472500372249e-12	1.72566291059528e-09	ENSACLG00000010657
80285	16	16492951	16493100	150	*	4.15985029390478	-0.0977473861018972	58.250167332241	1.21728716751546e-12	1.79226539534101e-09	ENSACLG00000004561
80294	16	16494451	16494600	150	*	3.67030909122703	0.449551940184626	58.1240596562757	1.28961579300155e-12	1.88674055366235e-09	ENSACLG00000004561
78091	16	10381351	10381500	150	*	-4.83107980236137	2.77468545213586	57.9249326399007	1.40541861466356e-12	2.00539355634814e-09	ENSACLG00000023470
78091.1	16	10381351	10381500	150	*	-4.83107980236137	2.77468545213586	57.9249326399007	1.40541861466356e-12	2.00539355634814e-09	ENSACLG00000023623
33926	12	5123401	5123550	150	*	-4.6015941961425	2.57169406267041	57.7872740206816	1.46673680148795e-12	2.06736552169727e-09	ENSACLG00000002845
27089	11	21727951	21728100	150	*	-4.35504541766416	2.84357236687716	57.7020173622494	1.506652817981e-12	2.09804127770393e-09	ENSACLG00000021792
91920	17	30897451	30897600	150	*	-4.85524744115338	2.33979390775424	57.0281328850989	1.98788388123439e-12	2.65615758507733e-09	ENSACLG00000000655
26883	11	21337651	21337800	150	*	-4.34225051512895	2.4903240126904	56.7198265141052	2.20460162515026e-12	2.91206458552276e-09	ENSACLG00000020807
26526	11	20775901	20776050	150	*	-4.81727960772433	2.47027731716777	56.6702100210301	2.2837945030965e-12	2.99953050992489e-09	ENSACLG00000019710
209489	7	53770351	53770500	150	*	-4.80596296011768	2.355295457003	56.4624332442953	2.47564043042539e-12	3.19700609282834e-09	ENSACLG00000012480
130291	20	22746001	22746150	150	*	-4.81432704788199	2.21372655368498	56.2743998645265	2.66328785829588e-12	3.42022385971088e-09	ENSACLG00000018412
69392	15	10755901	10756050	150	*	-4.82412483416338	2.43302143059221	56.2577499880649	2.6805707491266e-12	3.4233998520807e-09	ENSACLG00000020390
69392.1	15	10755901	10756050	150	*	-4.82412483416338	2.43302143059221	56.2577499880649	2.6805707491266e-12	3.4233998520807e-09	ENSACLG00000020406
68505	15	8230351	8230500	150	*	-4.80021990708011	2.38149126979703	56.2287518338928	2.71096201263591e-12	3.43243354966431e-09	ENSACLG00000014331
79993	16	15502801	15502950	150	*	-4.78817346728811	2.53135869018197	55.9681644497332	3.00018330089328e-12	3.68891686951004e-09	ENSACLG00000003643
154714	3	40651	40800	150	*	3.69233253656105	1.43333049616767	55.9864169857242	2.99922731496244e-12	3.68891686951004e-09	ENSACLG00000004831
80287	16	16493251	16493400	150	*	4.31895241468083	-0.381059163289971	55.9104711153805	3.14191679406785e-12	3.82252211727966e-09	ENSACLG00000004561
219088	8	14877601	14877750	150	*	-6.05500356893175	2.08456094006343	55.7953739014942	3.259141075076e-12	3.94437975200219e-09	ENSACLG00000013052
135229	22	5080801	5080950	150	*	-4.51366427877377	2.25113544305483	55.4219256195239	3.67987706944575e-12	4.37930131156724e-09	ENSACLG00000019828
90722	17	26142901	26143050	150	*	-4.769443435939	2.36143028603493	55.2849918613921	3.9157332151806e-12	4.6088824332887e-09	ENSACLG00000022519
214580	8	1327651	1327800	150	*	3.98807667048232	-0.0552026504175347	55.1735405626393	4.02208128671421e-12	4.67204153806173e-09	ENSACLG00000018243
80232	16	16227601	16227750	150	*	-4.52748773904768	2.46948723324893	55.1615664559249	4.06959104913897e-12	4.70359263868433e-09	ENSACLG00000004350
128181	20	14444101	14444250	150	*	3.71388080839789	0.916209288312586	55.1247622937868	4.19612541569557e-12	4.77816728493279e-09	ENSACLG00000005383
100536	18	21259801	21259950	150	*	-4.48439715171272	2.53240456927504	55.0099449318915	4.3227112921446e-12	4.88176361771633e-09	ENSACLG00000002094
94331	17	38965651	38965800	150	*	-5.18329296805444	2.04764506978968	54.5348454132251	5.29608177592563e-12	5.82967462456865e-09	ENSACLG00000014415
146678	23	6633751	6633900	150	*	-4.48696997044508	2.32273524902529	54.151307182057	6.05217753070737e-12	6.47689469279285e-09	ENSACLG00000012324
66569	15	2657701	2657850	150	*	-4.25776093077562	2.405234283985	53.9427645205968	6.52657093603937e-12	6.85758674742267e-09	ENSACLG00000025861
11468	10	1514701	1514850	150	*	-5.86476877042467	2.01648942988955	53.8313793290864	7.02295049653864e-12	7.25840740920685e-09	ENSACLG00000026063
42432	12	28919551	28919700	150	*	-4.23760229851875	2.5183092451371	53.5578723352223	7.59414284045427e-12	7.56658133928331e-09	ENSACLG00000020272
158944	3	17008501	17008650	150	*	-5.14824306472657	2.09213002292492	53.6260261647164	7.56478861110977e-12	7.56658133928331e-09	ENSACLG00000006735
195922	6	41209651	41209800	150	*	-4.83563228518239	1.83782199550146	53.6368419411014	7.46380106864221e-12	7.56658133928331e-09	ENSACLG00000019620
26650	11	20942101	20942250	150	*	-3.82678249526796	2.77675883662309	53.2895158326234	8.40278705402655e-12	8.27563690303447e-09	ENSACLG00000020117
173869	5	4589251	4589400	150	*	-4.43508547879054	2.64336363189079	53.0783198072357	9.2240432588062e-12	8.77453247579886e-09	ENSACLG00000018937
80288	16	16493401	16493550	150	*	3.55449884866283	0.278216859676833	53.0230851204621	9.40942647058701e-12	8.91419755773751e-09	ENSACLG00000004561
188336	6	11887201	11887350	150	*	-4.40941142944673	2.56214284171637	52.9632902141678	9.66203790283546e-12	9.06519932627287e-09	ENSACLG00000025548
200824	7	18721351	18721500	150	*	-8.54901553029774	1.39902596337946	52.6635814030007	1.11996896928704e-11	1.01128823047834e-08	ENSACLG00000005112
112674	19	22874401	22874550	150	*	-5.85279766380455	1.71194718553952	52.5482021523141	1.163942567655e-11	1.04690519865368e-08	ENSACLG00000018253
165345	4	8296651	8296800	150	*	-4.66782228263625	2.34488720665102	52.3602406115902	1.23608308602484e-11	1.10673416010476e-08	ENSACLG00000003075
39888	12	22687951	22688100	150	*	-4.68947199514583	2.17747061152317	52.3242577964554	1.25381222535389e-11	1.11472587072444e-08	ENSACLG00000007682
93757	17	37730701	37730850	150	*	-5.10605910855314	2.034456095109	52.3017952727419	1.27517447702152e-11	1.12358422766797e-08	ENSACLG00000011252
134319	22	14101	14250	150	*	3.32486608291836	0.602703591547424	52.2891689626447	1.27835788454942e-11	1.12358422766797e-08	ENSACLG00000009917
20744	11	4753201	4753350	150	*	-4.18438605213193	2.51735501874236	52.149221810478	1.32513662067531e-11	1.15734303839408e-08	ENSACLG00000008658
44241	12	36514351	36514500	150	*	-4.23296082038414	2.55808029029978	52.0572281916014	1.37437325386619e-11	1.17665693561926e-08	ENSACLG00000007445
45997	13	4247851	4248000	150	*	-5.06160249962627	2.28593013176454	52.0798546896689	1.39222640270001e-11	1.18754343466911e-08	ENSACLG00000015898
63449	14	30574051	30574200	150	*	-4.6423760670432	2.41113036705274	51.9112196294162	1.47667038403866e-11	1.24562341962703e-08	ENSACLG00000011800
124441	20	632701	632850	150	*	-4.38243144075988	2.31918232880256	51.9025292676578	1.47027779962563e-11	1.24562341962703e-08	ENSACLG00000008613
190779	6	20546101	20546250	150	*	-5.10166061178112	1.99696475457157	51.8684225935457	1.51385717972666e-11	1.26789926793933e-08	ENSACLG00000016966
136189	22	8530351	8530500	150	*	-4.18038408152197	2.57081291637943	51.6201079833195	1.63486029058581e-11	1.34011005337317e-08	ENSACLG00000004264
191417	6	23266051	23266200	150	*	-4.19735594566119	2.44441035119657	51.6302539233663	1.62701835581662e-11	1.34011005337317e-08	ENSACLG00000021137
17053	10	19299301	19299450	150	*	-5.10277856802136	2.06269451414605	51.4514666296042	1.78525421884731e-11	1.44292235916191e-08	ENSACLG00000007702
134320	22	14251	14400	150	*	3.08831185298016	0.960346989475142	51.4056654635188	1.81433915982558e-11	1.45624656773251e-08	ENSACLG00000009917
113102	19	23606701	23606850	150	*	-4.02426490829183	2.34857623225804	51.2638683219227	1.87710471308477e-11	1.496233694025e-08	ENSACLG00000019060
105831	19	2915101	2915250	150	*	-4.00596219774695	2.56478530506663	51.0458949994763	2.0474020895701e-11	1.6207992199344e-08	ENSACLG00000011833
131604	20	26476801	26476950	150	*	-4.13854568538443	2.94014649384968	50.9551607120142	2.12864176322229e-11	1.66797482272182e-08	ENSACLG00000025714
29226	11	26296651	26296800	150	*	-8.52515549168026	1.3963440039765	50.8746555303942	2.27470740216403e-11	1.7411152770511e-08	ENSACLG00000000565
53529	13	27989401	27989550	150	*	-8.51953931077493	1.26911983645087	50.8801746729872	2.26979620022056e-11	1.7411152770511e-08	ENSACLG00000000813
47697	13	8532901	8533050	150	*	-4.1255495388359	2.568604378197	50.6481384991688	2.40785113874283e-11	1.83090149187341e-08	ENSACLG00000023464
33927	12	5123551	5123700	150	*	-3.84550959466492	2.76159671146612	50.5741087078928	2.46836686922204e-11	1.87076311067419e-08	ENSACLG00000002845
159309	3	18967201	18967350	150	*	-4.15750994755294	2.38129192661973	50.4448003617494	2.60962726771002e-11	1.96493882719646e-08	ENSACLG00000008949
223196	9	8509351	8509500	150	*	-3.97006027592876	2.41962320183373	50.1789457699671	2.89460306563344e-11	2.15645635537335e-08	ENSACLG00000012379
1581	1	9191701	9191850	150	*	-5.05167704939142	1.77047487613553	50.1353369886375	3.01698772875426e-11	2.22800557861921e-08	ENSACLG00000013721
190543	6	19942651	19942800	150	*	-5.01057421347686	2.02300110537875	50.1174352537146	3.03861056246643e-11	2.22983854094799e-08	ENSACLG00000015666
178710	5	21639751	21639900	150	*	-5.03046951982663	1.97298682520647	50.0608322787985	3.10812703206027e-11	2.26646191948576e-08	ENSACLG00000025350
102050	18	24219301	24219450	150	*	-5.84827056950099	1.5154103717639	50.0270360453503	3.16832589167324e-11	2.29587422090095e-08	ENSACLG00000009886
140652	22	19857001	19857150	150	*	-8.45996278411455	1.31308268213348	49.9518112884887	3.28604644026994e-11	2.36634243937669e-08	ENSACLG00000024830
231093	LS419949.1	19351	19500	150	*	4.06931130402862	-0.37620690784581	49.8503285007816	3.30744929035161e-11	2.37435827036987e-08	ENSACLG00000027457
48996	13	11510851	11511000	150	*	-8.41042265256544	1.57159391567067	49.8627390563925	3.40499707368538e-11	2.42929726407088e-08	ENSACLG00000001626
161199	3	33077401	33077550	150	*	-5.03549191979613	2.05861009534501	49.6639924419384	3.64111284310758e-11	2.54814816835305e-08	ENSACLG00000009874
147565	23	9199351	9199500	150	*	-4.14819104249296	2.23673350346381	49.5873981139162	3.67863655716041e-11	2.5535924002405e-08	ENSACLG00000018834
117896	2	19202251	19202400	150	*	-4.99738116310412	2.03952025903656	49.5338260613188	3.837767868707e-11	2.64027007438861e-08	ENSACLG00000020812
135230	22	5080951	5081100	150	*	-3.83403993091054	2.31449168954962	49.4401390658095	3.88766657935943e-11	2.66666240697794e-08	ENSACLG00000019828
194879	6	34882801	34882950	150	*	-5.74207053436211	1.6128739626163	49.2514999650891	4.32140960797536e-11	2.92084328117067e-08	ENSACLG00000010465
223490	9	9160351	9160500	150	*	2.62123100097329	1.70451168348478	49.1514055646493	4.46547665029091e-11	3.00067049862775e-08	ENSACLG00000013033
122852	2	33330901	33331050	150	*	-5.75825011873983	1.53616338947462	49.0423443186235	4.69969560462222e-11	3.10435851566613e-08	ENSACLG00000018407
50181	13	14936701	14936850	150	*	-4.56033454510266	2.38594259810324	48.9746247365529	4.76853800400203e-11	3.13813412214181e-08	ENSACLG00000011241
194984	6	35366851	35367000	150	*	-4.72845399746916	2.01558826685766	48.9655017259153	4.77865014835705e-11	3.13813412214181e-08	ENSACLG00000011311
31284	11	34519801	34519950	150	*	-4.96949124589356	2.11895461542158	48.9442163029427	4.86190606442649e-11	3.1580054666262e-08	ENSACLG00000011650
136188	22	8530201	8530350	150	*	-4.1755522488755	2.47021363993896	48.8848682982678	4.87534960066653e-11	3.1580054666262e-08	ENSACLG00000004264
202841	7	23906401	23906550	150	*	-4.599569767594	2.22842997699078	48.9383145463331	4.83500615811752e-11	3.1580054666262e-08	ENSACLG00000018581
214582	8	1327951	1328100	150	*	3.04594338035211	0.761132921797729	48.9176016523451	4.89087964531696e-11	3.1580054666262e-08	ENSACLG00000018243
219994	8	16639351	16639500	150	*	-4.29682990109961	2.17416379753941	48.8964513235696	4.88622820914472e-11	3.1580054666262e-08	ENSACLG00000017094
225699	9	16979251	16979400	150	*	-4.31643068305008	2.15540790253083	48.9183880685969	4.83913460541474e-11	3.1580054666262e-08	ENSACLG00000026048
198730	7	11939701	11939850	150	*	-5.73727640931592	1.58677663191781	48.9212557766989	4.93377925273125e-11	3.17683160028649e-08	ENSACLG00000025144
135112	22	4437901	4438050	150	*	-3.94568761502928	2.41470768942766	48.8351486247566	4.96465634779363e-11	3.18783342234244e-08	ENSACLG00000016702
173870	5	4589401	4589550	150	*	-3.90878983659359	2.68533194392805	48.8024642762005	5.03042751035009e-11	3.22111790148893e-08	ENSACLG00000018937
132399	20	27373951	27374100	150	*	-5.0241808858787	1.99235011987146	48.8260762968876	5.09598107115795e-11	3.23117182044607e-08	ENSACLG00000001441
140222	22	18820351	18820500	150	*	-4.08963626153466	2.55498910707097	48.7759930978805	5.09732005068169e-11	3.23117182044607e-08	ENSACLG00000022218
201132	7	19239601	19239750	150	*	-4.53174162392044	2.37499991107166	48.8187340257882	5.07699084357431e-11	3.23117182044607e-08	ENSACLG00000006782
9779	1	36856951	36857100	150	*	-3.56955655484728	2.29519737358192	48.7486286474984	5.14953244766371e-11	3.23522164784072e-08	ENSACLG00000025151
80291	16	16493851	16494000	150	*	3.9173694042087	-0.417414519555293	48.7505176714901	5.18354745127932e-11	3.23522164784072e-08	ENSACLG00000004561
105445	19	1336801	1336950	150	*	-4.28004130753028	2.19161606507656	48.71800628021	5.25006976849668e-11	3.23522164784072e-08	ENSACLG00000008744
171120	4	26167951	26168100	150	*	-4.27062755456041	2.29588194097732	48.7133121448974	5.25999352295952e-11	3.23522164784072e-08	ENSACLG00000018865
214589	8	1329001	1329150	150	*	3.01673187548501	0.906227001936556	48.7322415232003	5.2623891000446e-11	3.23522164784072e-08	ENSACLG00000018243
147310	23	8411251	8411400	150	*	-4.29851202830363	2.15036878314701	48.6045525372786	5.49554111998279e-11	3.35181607971763e-08	ENSACLG00000016455
135654	22	6536251	6536400	150	*	-5.69390756709114	1.74278265668461	48.5928981866144	5.62975047977682e-11	3.4246364773796e-08	ENSACLG00000021458
52339	13	21167401	21167550	150	*	-8.40028150765632	1.48488693060639	48.4383844322631	6.02758446130088e-11	3.61699676038216e-08	ENSACLG00000023919
52339.1	13	21167401	21167550	150	*	-8.40028150765632	1.48488693060639	48.4383844322631	6.02758446130088e-11	3.61699676038216e-08	ENSACLG00000023929
221364	8	23814751	23814900	150	*	-5.73898457386699	1.56039255370953	48.2169352898726	6.54977829652546e-11	3.87220882728448e-08	ENSACLG00000000248
166091	4	10564651	10564800	150	*	-8.42151308077505	1.13469624596831	47.9326069850886	7.39014704504225e-11	4.30300153813067e-08	ENSACLG00000018801
91577	17	29524201	29524350	150	*	-8.43788988693418	1.1036622864915	47.9190087511046	7.43102895435886e-11	4.31593414832082e-08	ENSACLG00000026689
177904	5	19759951	19760100	150	*	-8.39842748412828	1.20648750167631	47.8928255660822	7.50936138007911e-11	4.35049864134418e-08	ENSACLG00000021433
179174	5	22513951	22514100	150	*	-3.9064191432257	2.21441012669201	47.7252540428592	7.77179268894579e-11	4.4689354586849e-08	ENSACLG00000002967
156182	3	6778051	6778200	150	*	-4.07618400900418	2.32673196203005	47.7229243664834	7.79822500905281e-11	4.47300768397675e-08	ENSACLG00000015138
177852	5	19637251	19637400	150	*	-4.51269050016358	2.12536364436229	47.7196924816325	7.90839924248224e-11	4.52497463389532e-08	ENSACLG00000020981
144733	23	1657201	1657350	150	*	-4.50381369047634	2.33996693508368	47.695451154663	7.98627631267684e-11	4.53585174419104e-08	ENSACLG00000022579
219667	8	15673801	15673950	150	*	-5.73396066605306	1.46663690927616	47.7333915259611	7.96059729881847e-11	4.53585174419104e-08	ENSACLG00000014498
67162	15	4534351	4534500	150	*	-4.30228678187599	2.03597026442034	47.6267229068594	8.14953649663813e-11	4.59470867680458e-08	ENSACLG00000006601
209763	7	54259651	54259800	150	*	-3.75638820182694	2.43172109731784	47.4946114604119	8.5229926500561e-11	4.79357161800892e-08	ENSACLG00000014741
214592	8	1329451	1329600	150	*	3.19602258594053	0.41602668033681	47.4734957299652	8.65929220292352e-11	4.85840938602766e-08	ENSACLG00000018243
128856	20	17383201	17383350	150	*	-4.94706088770266	1.86349460352184	47.5011196799476	8.69860650963184e-11	4.86248478915212e-08	ENSACLG00000009026
194671	6	33280801	33280950	150	*	-4.29171740062343	1.746274912948	47.4002494270155	8.93979654950852e-11	4.95476601636952e-08	ENSACLG00000007966
28126	11	23514001	23514150	150	*	-3.86489356949558	2.58914461925897	47.3452384304041	9.06551180614634e-11	4.97963037587448e-08	ENSACLG00000026069
194696	6	33354001	33354150	150	*	-8.37284192463002	1.03197720165317	47.3917801698686	9.1942800674263e-11	5.0244240941516e-08	ENSACLG00000008016
168695	4	17724151	17724300	150	*	-5.65605595122758	1.69843103540528	47.3421085737478	9.32454213487753e-11	5.05972420378878e-08	ENSACLG00000001794
122762	2	33229651	33229800	150	*	-4.07266088661385	2.0226232967939	47.1922656272976	9.6757994275691e-11	5.22579075719163e-08	ENSACLG00000018292
34025	12	5450401	5450550	150	*	-4.53475607928161	2.01816497869226	47.2116541528411	9.71413253774961e-11	5.23426445025903e-08	ENSACLG00000003273
115407	19	29623651	29623800	150	*	-4.02036622170087	2.44211025186815	47.1088526782481	1.00088519873831e-10	5.36804224524249e-08	ENSACLG00000005958
102493	18	25262551	25262700	150	*	-8.37150117082886	1.20071253093413	47.1543946732834	1.01200041744249e-10	5.41509241886971e-08	ENSACLG00000012718
14543	10	12036001	12036150	150	*	-8.29471630224025	1.47500382813734	47.0914798922414	1.03806417926535e-10	5.5417283960882e-08	ENSACLG00000012672
80371	16	16939651	16939800	150	*	-4.2387046494177	2.10589287685582	46.9937085587824	1.05419568934105e-10	5.58912309992426e-08	ENSACLG00000005168
72261	15	21893851	21894000	150	*	-5.6425713001062	1.62465514328369	46.9718910334149	1.08328209736953e-10	5.71710783250559e-08	ENSACLG00000008108
179736	5	23562751	23562900	150	*	-4.9455599351442	1.76558003622355	46.9336673897761	1.09463398500579e-10	5.76385883157102e-08	ENSACLG00000005692
127117	20	9396151	9396300	150	*	-3.86766829307906	2.33444539134353	46.8737118734685	1.09783681177666e-10	5.76758549401521e-08	ENSACLG00000025587
45638	13	3585901	3586050	150	*	-5.71909562306862	1.32894493500832	46.7724754659843	1.17459624071576e-10	6.0639660152832e-08	ENSACLG00000015019
146489	23	5974651	5974800	150	*	-4.00230690894274	2.43186384764499	46.7136022360149	1.17523805139639e-10	6.0639660152832e-08	ENSACLG00000005768
112388	19	22257451	22257600	150	*	-8.30256388277461	1.30297615990756	46.7435296966179	1.19526667208463e-10	6.14751226593565e-08	ENSACLG00000016552
148649	23	11530351	11530500	150	*	-4.00209786362864	2.43998121777324	46.6690053084074	1.19674876909778e-10	6.14751226593565e-08	ENSACLG00000023293
134596	22	1203901	1204050	150	*	-4.58684385375729	2.38284140289521	46.6620755198362	1.21237654970476e-10	6.21398089748674e-08	ENSACLG00000011125
188986	6	15120301	15120450	150	*	-4.8727394212056	2.1302867599444	46.6579907288521	1.22420934215174e-10	6.26074741400689e-08	ENSACLG00000004832
3160	1	13686151	13686300	150	*	-8.30264223413539	1.36587238338964	46.5688158657753	1.28306348252058e-10	6.48842749755321e-08	ENSACLG00000023006
35863	12	12356401	12356550	150	*	-3.62988332812983	2.61000697298906	46.4625664523867	1.29660243853845e-10	6.48842749755321e-08	ENSACLG00000013941
93827	17	37776001	37776150	150	*	-5.69111166159503	1.24020937840998	46.5380139154609	1.29194538310855e-10	6.48842749755321e-08	ENSACLG00000011754
141903	22	24460501	24460650	150	*	-8.33428991057345	1.23992017747845	46.5539526780863	1.29085306473835e-10	6.48842749755321e-08	ENSACLG00000006616
164743	4	7047901	7048050	150	*	-4.02493657038102	2.31936076111895	46.4513837552151	1.30757571214241e-10	6.52822001009534e-08	ENSACLG00000000640
14924	10	12845551	12845700	150	*	-4.50372878181069	1.94910240183525	46.4448384904002	1.32623901103406e-10	6.58868913379082e-08	ENSACLG00000014909
134321	22	14401	14550	150	*	2.99589266290502	0.849256822057559	46.4063797570308	1.34895789999349e-10	6.64866546368219e-08	ENSACLG00000009917
44457	12	36981001	36981150	150	*	-3.59631858741869	2.77716973629426	46.2758477135709	1.39940266094282e-10	6.85345593852164e-08	ENSACLG00000009114
214588	8	1328851	1329000	150	*	2.95098716599892	0.734474077370849	46.2253289082632	1.43160904430192e-10	6.98160091693551e-08	ENSACLG00000018243
122045	2	30991351	30991500	150	*	-5.68471600931465	1.35929004960589	46.2341227906016	1.46170279476395e-10	7.09840955109336e-08	ENSACLG00000013862
79992	16	15502651	15502800	150	*	-3.8483941077408	2.57109392328317	46.159461432036	1.46837099168226e-10	7.11584280283625e-08	ENSACLG00000003643
70052	15	12003751	12003900	150	*	-4.86453759834511	1.94003486000756	46.1954198673844	1.47752030403542e-10	7.13028472735322e-08	ENSACLG00000022205
43080	12	31362451	31362600	150	*	-4.95007373789432	1.37736425952463	46.1808460849423	1.48644820786713e-10	7.14503185710715e-08	ENSACLG00000024110
150412	23	20613301	20613450	150	*	4.20351516142847	-0.678032451904121	46.0699503196119	1.52329894557193e-10	7.28219266522751e-08	ENSACLG00000008394
215484	8	5020801	5020950	150	*	-3.58976597096187	2.73841753442786	46.0655163678374	1.52474984641246e-10	7.28219266522751e-08	ENSACLG00000023967
171121	4	26168101	26168250	150	*	-4.46707802217229	1.97020984402781	46.0888925828815	1.53304844118465e-10	7.28789901067863e-08	ENSACLG00000018865
28240	11	23617801	23617950	150	*	-4.45896159715157	2.38715661293531	46.0449901147819	1.5596513561145e-10	7.37271754962607e-08	ENSACLG00000026077
70840	15	14749951	14750100	150	*	-5.64910611182444	1.36057912266607	46.0566745364531	1.57114606878933e-10	7.39680209713249e-08	ENSACLG00000026349
109574	19	15823801	15823950	150	*	-5.64682630238774	1.44511404255443	45.9961372558025	1.61032898121102e-10	7.50318897281188e-08	ENSACLG00000001484
11379	10	1431901	1432050	150	*	-4.49121533058203	1.76846399026977	45.9084331928473	1.65008695539498e-10	7.62861600870384e-08	ENSACLG00000025934
74394	15	33061501	33061650	150	*	-5.60919066016852	1.59225957947323	45.9278468695214	1.65572564908542e-10	7.63500103007627e-08	ENSACLG00000023366
55946	14	4125151	4125300	150	*	-4.89116974514711	1.98570501289492	45.8588021042035	1.69397104299689e-10	7.73863554065365e-08	ENSACLG00000016299
99736	18	19300501	19300650	150	*	-5.66875792931562	1.57950287205586	45.8565059077041	1.70456341318981e-10	7.75855025051326e-08	ENSACLG00000026989
170598	4	25010701	25010850	150	*	-4.19092835876885	2.22889605905102	45.7378274993515	1.75655509762443e-10	7.94602276431834e-08	ENSACLG00000016424
155072	3	1241401	1241550	150	*	-4.86153894724306	1.83617501727614	45.7476359975491	1.77326372499202e-10	7.9935749922918e-08	ENSACLG00000007837
